1,2,3,4,5,6,7,8,9,10
-1.277510364,1.424923539,-0.600132353,0.507455979,0.616794296,-1.443320343,-1.05908839,0.647341949,0.549860033,-0.005775291
0.427064606,1.567977961,-0.204950084,0.372043587,0.72270268,-0.877528237,0.041052317,-0.348941285,1.673438419,-0.085898364
0.298791747,-0.156192073,-0.343742386,-2.176184353,-0.06656478,-0.612451458,0.483842086,0.128218289,0.081676035,0.292877758
1.509747563,2.208307706,-0.325296696,0.217544311,-0.421373443,1.217226782,-0.280840595,-0.767740858,0.886332145,3.334716894
0.330381908,1.00590114,-0.566308245,-0.050854396,0.041359272,-0.030718184,-2.24195901,0.184601276,0.342444082,-0.585359885
-0.53594249,1.522544153,0.495224413,-0.449718982,-0.088585921,-0.915836154,-0.46841933,0.045494062,-1.050682386,1.066355253
0.093656354,-0.823274604,-2.003662303,0.126290161,-0.845377599,0.109034772,-0.912700671,-1.128951226,0.211439328,-0.945565262
-0.890645424,0.158670446,0.868458301,-0.540806013,0.383956831,-0.813543011,1.601270014,-1.076130047,1.241992322,-0.164174025
0.596746759,-0.6165169,0.417614956,-2.037832019,2.174547262,0.003633431,0.322232836,-1.964781404,0.323602762,0.198469934
0.845595878,2.304768714,-0.71319846,-0.480318931,-0.45675506,1.584940037,0.111419922,0.470554369,3.455788828,0.577931587
-0.62756385,-0.434199592,0.673026079,1.469611561,0.626446308,1.105954652,0.232452066,-0.612175199,0.037531436,1.218031684
0.285938313,-1.133737442,-0.689426543,0.217230536,1.515031727,1.552475624,0.750496838,-0.775881972,-1.45314516,-0.393362143
-0.660033947,-0.667566837,-0.581642325,0.231351578,0.242918077,1.258199518,-0.928005193,1.483031156,1.787511792,-0.752728511
0.0407465,-0.67139581,-1.053474534,0.737882146,0.389150046,-0.803256626,-1.861417331,-0.723198355,0.372617706,0.863672085
0.73217052,0.186703346,-0.491681931,0.714678663,0.070091346,-1.652101673,-2.226188371,-1.29024329,0.617998239,-0.82843826
0.252541668,0.458794602,-0.722900495,-0.768461632,0.509110123,-0.71813929,-0.134313041,0.367865596,-1.480279934,0.653011512
-0.147834953,0.785323664,-0.841009751,1.412158781,-0.145050763,0.11796601,0.168051884,2.274264261,-0.428825615,0.84964995
0.092350092,0.230173782,-0.425725375,-0.431930403,-0.533207185,-1.34622951,-0.022071163,1.692351361,-1.760936357,-0.22946665
0.464069672,0.491422725,-0.08136908,0.465604444,1.951766535,-1.513344614,-1.529406291,-0.980348887,-0.337580559,-0.324893108
0.273209935,2.18358764,1.964781404,-2.382148523,-0.574409569,0.496436314,-0.775985427,0.146055754,0.622077323,-0.753236691
-0.038066901,1.397588676,-0.562808964,-0.471067096,1.162422905,0.129451792,-1.779626473,1.176367732,-0.06917162,0.727179668
-0.404628508,0.598577117,-0.882146196,-0.642537543,-0.593825007,-0.888712748,-1.134610557,-1.110338417,0.212846771,-0.062577783
1.414236976,0.149846073,0.243469458,-0.124516646,-1.732450983,-0.965976596,0.029035618,0.158593139,1.346043064,0.22507038
0.818024546,0.64347887,1.56303031,1.484413588,0.082443421,-0.105495701,0.388903345,-0.892807748,0.453701432,-1.185585461
-0.880680773,1.292885372,0.984562121,0.839158929,-1.083806183,-0.380172196,0.817810815,-0.252146037,0.761388037,0.199016768
-0.190674427,-0.411528163,-0.920383627,0.108650511,-0.262900812,0.645172804,-0.623934966,0.542843281,0.693312359,0.625050234
-0.423715392,-0.457519036,-0.468504595,-1.200392035,1.247967703,-2.115057214,1.300509211,-1.484181666,0.941147391,-1.220282684
0.347396281,0.410447001,0.017404318,-0.612267286,-0.30215233,-0.289844593,-0.717645889,1.704324859,1.23179916,0.224521273
0.21958158,-0.547015588,-0.81898861,-0.817062755,1.966891432,1.086148131,0.320380877,0.200967634,1.527932909,0.942338829
1.316718681,-0.777226887,-0.027046099,-1.81620635,1.173773398,0.635782271,1.928165148,-0.314989848,0.602699401,0.934142008
-0.514864951,-0.015108981,-1.12735961,-1.257189979,0.046488822,0.881582309,-0.90242338,-0.669001565,-0.897032351,-0.287373041
0.155185944,0.305838057,0.185145836,0.616424813,-0.016639206,-1.103842351,-1.984117262,0.321508651,-0.288249566,0.765894583
0.160221134,-1.352123036,-0.179391009,-0.408699634,-0.61762762,0.223501502,0.099344106,0.876741524,0.145514605,-0.384864052
-0.945565262,-0.35129915,0.36582037,0.18576884,2.342294465,-1.721236913,0.482982614,0.640281996,2.373089956,-0.203231139
-0.32997832,-1.367939149,-2.25054464,-0.338552582,-0.386511374,-0.248357992,-0.460324827,0.268765916,-0.572875933,-0.921320407
0.17496177,0.781788003,-0.87359922,0.172010459,1.214984877,-0.511026883,-0.694675464,-0.226325483,0.848990567,1.412990969
-0.040287205,1.049088496,1.02395461,-1.389912541,0.414028136,0.715567694,-0.311615622,1.863154466,0.795569122,-0.345689841
-0.019851996,-1.167247774,-1.152557161,-1.222540504,0.407535481,0.056830913,0.97221573,-0.2345746,2.391388989,-0.390718924
1.155833615,0.646020908,-1.462217369,-0.010059011,1.245805379,-0.18467972,1.571124812,0.453022722,-0.601598913,0.48874881
1.05895424,0.570264547,-0.89201194,0.551818857,0.155650923,0.15116143,1.505932232,-1.266344043,-1.781122592,-0.065184622
0.898978669,0.989791715,0.627842383,0.036000074,-0.919917511,-0.100881152,-0.136860763,0.116656338,1.52474513,0.225227268
0.370978341,-0.483153144,-2.418964868,0.965001163,-1.259722922,-0.949278274,-0.074080617,-1.09474513,0.650079528,0.593915956
0.185301587,1.052010248,-1.004000296,1.03226057,-0.373847797,-0.175349442,1.535345291,-0.934023774,0.792633728,0.468162398
-0.158515832,0.051390998,0.789391379,1.183118457,-1.19428023,0.690688466,0.160453055,-0.836009804,1.163175511,-0.711227131
0.691175046,-1.210992195,1.424923539,-1.621442607,1.080234142,0.598577117,-1.095299922,0.734171408,-1.22659003,-0.336285666
0.109650955,-0.367701887,0.198158432,-0.560301032,-0.089277137,-0.725385689,1.214184522,1.653902473,-0.114268914,-1.489961505
-0.649417871,0.509893425,-0.030260026,0.463132892,-0.650456968,2.369270078,-1.244807208,-1.159271505,0.135007667,0.284821908
0.774023192,1.715543476,-0.707882464,0.629054284,-0.305196863,-1.570074346,0.409198719,-1.799353413,0.297911811,-0.032403022
1.048160811,0.472093689,-0.194024778,0.16750846,-0.317240847,0.526692929,0.144432306,0.589814135,0.944369276,0.840684606
1.091962076,-0.296313374,1.758417056,0.025055442,-0.207842277,-0.429580496,-0.675906904,-0.627005647,-0.984314283,-0.1612284
-0.277261734,0.095039923,-0.598118959,-0.664224444,-1.424077709,1.015719135,0.742209068,1.73382432,-1.76382855,0.684970018
-0.193246024,0.170923613,-0.120970753,1.883490768,-1.794360287,-1.423236426,-0.185145836,1.226101176,0.482552878,-1.353459993
0.34910272,0.293836138,-1.604862518,0.016179911,0.403881586,0.670629561,-1.028099632,-0.047025424,0.384122814,1.068924576
0.411528163,-0.313784767,0.646492708,-1.055743724,0.86879254,0.239924702,-0.793365871,-2.213600965,-0.39294946,0.100881152
0.594282028,0.779918992,-0.385357453,2.18858986,1.072996838,-2.256347216,-0.244651801,0.438994903,-1.578791853,-0.48650918
0.255070063,0.858351541,0.252778136,-0.10188046,-0.686229669,2.168890205,-0.302633225,-1.138844254,-0.608949904,0.331998535
-0.710931545,-0.93390554,-1.500015969,-1.92085281,0.050089284,0.194648919,-0.446843842,-0.738284598,0.85184638,0.0439627
-2.758970368,-0.557081421,0.238665052,0.192856078,-0.616147418,0.734472678,0.143736543,0.742913926,0.155882844,1.159421572
1.441803761,-1.404737304,0.802516524,0.138405767,1.010607775,1.40289103,-0.669288056,1.399012035,-0.246386662,0.166345444
1.124476512,-1.029397936,0.710340373,-0.317966169,-0.598943188,0.365902224,1.853686626,-0.474660737,1.635266926,0.120430741
-2.064807632,1.515513759,0.731570253,-1.203543434,-0.551284529,-0.345689841,-1.411954145,-0.27861347,0.860234195,1.190699095
0.240790996,-0.965733307,1.329754014,-1.683765731,1.048292688,-0.361488901,0.843519956,1.186049303,-1.576668183,1.037881248
-0.826069027,-0.100188799,0.090890353,-1.832777343,-1.287435225,0.072623152,1.80245479,-0.962445483,-0.067791461,1.95953362
0.62728418,-0.669767815,0.099728368,-0.485562168,-1.20196546,0.604443358,-0.87831495,-0.359692649,-0.518625711,-0.684196948
-0.866118626,1.339258233,-1.05440904,0.546748424,-0.177058155,1.205912668,0.290881417,0.655950316,-1.339635674,-0.498340569
-0.256097792,-0.581551376,-0.23253051,0.786990313,0.387994987,0.66127086,0.969764642,0.208232223,-0.236304913,1.270964276
1.523276296,-0.117657919,-1.867947503,-2.309134288,-1.09865141,-0.102803597,-0.789807473,0.846141575,1.24930466,-0.473547743
-0.603893113,-1.881244316,0.492977961,-0.20346647,-1.208925369,1.053608685,-0.737079517,0.273369096,0.122665824,-0.745335456
-0.119814558,0.460834144,-0.009217729,0.945085503,-1.005521426,0.348127287,2.045217116,0.151857193,0.339119879,0.06917162
-0.638593747,-0.696331881,0.780335085,-1.116166004,-0.197768486,-0.490991852,0.10434178,-1.146631803,-1.128514668,0.295034397
-0.562719151,-0.782411007,0.958200417,0.5780214,0.099112185,-1.214184522,-0.446674449,-0.665274911,-1.053742835,0.885991085
0.700822511,0.91980155,0.638030997,0.027887381,0.242839633,0.533824505,-1.400849214,2.687338565,-0.964028004,-0.796198947
0.234888375,0.016561899,-1.683447408,0.523356221,-1.414027793,1.70464773,0.476544528,0.580735104,0.185457338,0.746852038
0.100803845,-1.079961294,-0.503196134,0.431930403,-0.793995696,0.166345444,-0.184601276,1.330681698,-0.471152362,1.189612249
0.988670763,0.415946033,-0.710833774,-1.007424544,0.231116246,0.839595486,1.292885372,-1.123180482,-0.890759111,-0.707783556
-0.562001787,-0.019622348,0.298072109,-0.819416073,-0.021765345,-1.059356691,-0.984439339,-0.974182512,0.052999667,-0.615407316
-1.083392362,-0.051238658,0.199250962,1.170124051,0.87303988,-1.007806532,-0.462962362,0.983818609,1.013031579,1.307312232
0.60233333,0.390966761,-0.069478574,-0.445998012,2.407723514,-0.612820941,-0.715963324,0.237956783,-0.631293915,2.195356501
-0.790644208,0.183200655,1.43986199,-0.777536115,1.258370048,1.098792382,-0.15626938,-0.409697805,-1.422183686,-1.46646471
-0.245834144,0.172553882,-0.580826054,-1.682819857,1.715211511,-0.351706149,1.69427949,0.20971811,-0.044268518,1.51142558
1.879898264,0.301272394,-1.555035851,-0.315069428,0.245518095,0.374996034,-0.824777544,-0.272971192,0.817810815,0.091735046
-1.459106898,-0.913744316,0.264010396,0.098882538,-0.635220658,0.155573616,0.224756604,-0.708569132,-1.425555638,0.660224941
0.536208518,0.642819487,0.140105385,0.888712748,-2.627311915,0.871473276,1.75949026,-0.791690127,0.27686383,0.235204425
0.587904196,-0.361897037,-0.428490239,0.308084509,-2.701781341,2.057759048,0.301592991,0.454209612,-1.566672836,-0.403383638
1.564590093,-2.345877874,-0.64000119,0.779918992,1.674989107,-1.626017365,2.047072485,1.030566636,0.87326498,-1.000967131
-0.793156687,1.916032488,-0.018015953,-0.417196588,0.5179254,-1.394146238,0.235754669,-0.206747472,-0.475431534,0.358386387
1.212429197,-1.417156454,-0.2140996,2.451615728,-1.745283953,-0.209248583,0.37491418,0.330946932,1.43899797,-1.883945515
0.142345016,-1.406997399,0.408034566,0.508848643,-1.172402335,-0.893720653,0.306880565,1.607363629,-2.115775715,-0.386016836
0.033014658,1.467587936,-0.290243634,-0.272971192,-0.609870767,-0.391131607,-0.653674306,0.776813067,1.60541731,-0.637562607
0.83232635,-0.688844466,-2.139313438,-0.007075869,0.707291292,-1.301223165,-0.050854396,-0.393279151,0.295433438,1.485564098
-0.641786073,0.691757123,-1.847747626,-1.416110536,-0.453107987,1.195999175,-0.137865754,-1.079822596,-1.048028935,0.443717454
0.107880851,2.085889719,-1.818607416,-0.440680878,1.287435225,1.065543529,-0.359202659,-1.251978574,0.02528509,0.39625661
-0.319736273,1.836478987,0.508151743,-0.432603429,-0.113421947,2.018105079,-0.725983682,-2.814631443,0.126212854,-0.086358796
-1.260568752,-0.486079443,0.72270268,0.385768999,-0.441862085,0.320621893,-0.763536718,-2.314682206,-0.517312628,0.804207048
1.084631549,-0.479203663,0.858904059,0.779505172,-2.905871952,1.521084414,0.551374342,-1.295536549,-2.880769898,2.713713911
-0.632601314,-0.069554744,0.735775529,-2.224369382,0.429831744,0.481350071,0.812160579,-0.867455583,0.52177711,1.455346137
-1.494149728,-1.022792731,-1.13402848,0.478173661,0.108803988,2.122269507,-0.460664751,0.481950337,1.194907782,0.358958232
0.450057769,0.55467126,0.43428372,-0.207919584,-0.454040219,0.164018275,-0.974550858,-0.569184522,-1.922790034,-0.208779056
1.236548997,0.863449259,0.317884314,-0.427819487,0.414695478,1.718217391,0.898062353,0.764254082,-0.142886165,0.838833785
1.141333996,-0.69506541,-0.470469104,0.772372459,-1.331795829,-0.519412424,-1.613520908,0.534882929,-0.303674597,1.52083885
0.286495379,-1.390112629,1.526213964,0.270351848,-0.42639499,-1.159123713,0.743216333,-0.028499016,0.673890099,-1.836069714
